mes,marca,segmento,division,familia,fuente,unidades,share,bajo,alto,metodo,share_mercado,interno
2027-01,CHANGAN,PANEL,SIN DEFINIR,KARVAAN,Modelo estadístico,0.05144027891634519,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,9.773790627852773e-06,False
2027-01,CHANGAN,PANEL,SIN DEFINIR,STAR 3,Modelo estadístico,0.04877345415146509,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,9.267086787162114e-06,False
2027-01,CHANGAN,PANEL,SIN DEFINIR,STAR 9,Modelo estadístico,1.1951491571556827,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.0002270815376038457,False
2027-01,CHANGAN,PASAJEROS,SIN DEFINIR,EM60,Modelo estadístico,0.17589313663613212,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,3.3420166581009656e-05,False
2027-01,CHANGAN,PASAJEROS,SIN DEFINIR,HONOR S,Modelo estadístico,0.4911889263282199,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,9.332721022876045e-05,False
2027-01,CHANGAN,PASAJEROS,SIN DEFINIR,KARVAAN,Modelo estadístico,0.05144027891634519,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,9.773790627852773e-06,False
2027-01,CHANGAN,PASAJEROS,SIN DEFINIR,M600,Modelo estadístico,0.02079071040158826,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,3.950290603981858e-06,False
2027-01,CHANGAN,PASAJEROS,SIN DEFINIR,STAR 3,Modelo estadístico,1.3487694833813246,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.0002562698106136714,False
2027-01,CHANGAN,PICK-UP,MEDIUM,HUNTER,Modelo estadístico,6.556013883547403,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.0012456601791622035,False
2027-01,CHANGAN,PICK-UP,MEDIUM,HUNTER EV,Modelo estadístico,1.4365067666071225,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.0002729401291766815,False
2027-01,CHANGAN,PICK-UP,MEDIUM,LANTUOZHE,Modelo estadístico,0.05144027891634519,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,9.773790627852773e-06,False
2027-01,CHANGAN,SUV,SIN DEFINIR,CS 15,Modelo estadístico,9.22808953858701,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.0017533617030324636,False
2027-01,CHANGAN,SUV,SIN DEFINIR,CS 55,Modelo estadístico,19.200627845903163,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.0036481706639725714,False
2027-01,CHANGAN,SUV,SIN DEFINIR,CS35,Modelo estadístico,38.02728514225293,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.0072252859229333995,False
2027-01,CHANGAN,SUV,SIN DEFINIR,E07,Modelo estadístico,0.05144027891634519,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,9.773790627852773e-06,False
2027-01,CHANGAN,SUV,SIN DEFINIR,Q05,Modelo estadístico,0.13139457844577696,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,2.496532146438144e-05,False
2027-01,CHANGAN,SUV,SIN DEFINIR,UNI-K,Modelo estadístico,2.2511378489825855,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.0004277222144571118,False
2027-01,CHANGAN,SUV,SIN DEFINIR,UNI-T,Modelo estadístico,3.1052940031128524,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.000590014169124342,False
2027-01,CHANGAN,SUV,SIN DEFINIR,X7 PLUS,Modelo estadístico,4.820250527771624,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.0009158604973517507,False
2027-01,CHANGAN,SUV,SMALL,CS 75,Modelo estadístico,1.2436878948206822,0.01757644204889673,56.936086034802564,128.0764880581331,Estacional último año + Tendencia amortiguada estacional,0.00023630402763057129,False
2027-01,CHERY,PICK-UP,MEDIUM,HIMLA,Modelo estadístico,9.857867827558792,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,0.0018730212629735684,False
2027-01,CHERY,SUV,LARGE,ICAR V27,Modelo estadístico,0.20700845380578192,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,3.9332160095468555e-05,False
2027-01,CHERY,SUV,SIN DEFINIR,EQ5,Modelo estadístico,0.013648297967168863,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,2.5932131311844523e-06,False
2027-01,CHERY,SUV,SIN DEFINIR,EQ7,Modelo estadístico,5.592240600419082,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,0.0010625406766934609,False
2027-01,CHERY,SUV,SIN DEFINIR,FULWIN X3,Modelo estadístico,0.19562560419608704,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,3.716938821364382e-05,False
2027-01,CHERY,SUV,SIN DEFINIR,ICAR 03,Modelo estadístico,45.8098093529179,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,0.008703986345902238,False
2027-01,CHERY,SUV,SIN DEFINIR,IV23,Modelo estadístico,3.6391512199411635,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,0.0006914484687115113,False
2027-01,CHERY,SUV,SIN DEFINIR,Q,Modelo estadístico,0.061988336926822124,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,1.1777949872255478e-05,False
2027-01,CHERY,SUV,SIN DEFINIR,TIGGO 2,Modelo estadístico,73.61219020812284,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,0.013986513096515392,False
2027-01,CHERY,SUV,SIN DEFINIR,TIGGO 4,Modelo estadístico,35.466482984778004,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,0.006738726661324095,False
2027-01,CHERY,SUV,SIN DEFINIR,TIGGO 7,Modelo estadístico,27.57374066774365,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,0.005239084503245216,False
2027-01,CHERY,SUV,SIN DEFINIR,TIGGO 8,Modelo estadístico,14.190935744429275,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,0.0026963157607470117,False
2027-01,CHERY,SUV,SIN DEFINIR,TIGGO 9,Modelo estadístico,0.11639058575137728,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,2.2114522707722716e-05,False
2027-01,CHERY,SUV,SIN DEFINIR,TIGGO 9 PHEV,Modelo estadístico,0.061988336926822124,0.041116401960005024,150.2741642789323,282.5239721640372,Promedio estacional 3 años + Tendencia armónica regularizada,1.1777949872255478e-05,False
2027-01,CHEVROLET,AUTOMOVILES,HB,AVEO HB,Modelo estadístico,3.6920936082057874,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.0007015076641345849,False
2027-01,CHEVROLET,AUTOMOVILES,HB,BOLT,Modelo estadístico,0.011856215470679865,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,2.252712661950845e-06,False
2027-01,CHEVROLET,AUTOMOVILES,SD,AVEO,Modelo estadístico,1.0334529564311499,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.00019635882683139943,False
2027-01,CHEVROLET,AUTOMOVILES,SD,CAMARO,Modelo estadístico,0.055358471943874415,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,1.0518257786611019e-05,False
2027-01,CHEVROLET,AUTOMOVILES,SD,CAVALIER,Modelo estadístico,0.011856215470679865,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,2.252712661950845e-06,False
2027-01,CHEVROLET,AUTOMOVILES,SD,CORVETTE,Modelo estadístico,0.29706077238215967,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,5.64423415692036e-05,False
2027-01,CHEVROLET,AUTOMOVILES,SD,ONIX,Modelo estadístico,0.05119459978712923,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,9.727110935962007e-06,False
2027-01,CHEVROLET,CAMIONES,SIN DEFINIR,W4500,Modelo estadístico,0.011856215470679865,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,2.252712661950845e-06,False
2027-01,CHEVROLET,MICROBUS,SIN DEFINIR,EXPRESS,Modelo estadístico,0.016227147061396465,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,3.083201359063197e-06,False
2027-01,CHEVROLET,PANEL,SIN DEFINIR,N400,Modelo estadístico,14.517817771265296,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.002758424220452277,False
2027-01,CHEVROLET,PICK-UP,LARGE,SILVERADO,Modelo estadístico,17.88282745492792,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.0033977850637770413,False
2027-01,CHEVROLET,PICK-UP,LARGE,SILVERADO EV,Modelo estadístico,0.1359574818275599,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,2.5832285315436634e-05,False
2027-01,CHEVROLET,PICK-UP,MEDIUM,COLORADO,Modelo estadístico,12.26635446292513,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.002330640167846425,False
2027-01,CHEVROLET,PICK-UP,SMALL,MONTANA,Modelo estadístico,0.22124681295713364,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,4.203748643041703e-05,False
2027-01,CHEVROLET,SUV,LARGE,SUBURBAN,Modelo estadístico,1.750165061394444,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.000332536044411241,False
2027-01,CHEVROLET,SUV,LARGE,TAHOE,Modelo estadístico,10.670442156070942,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.002027412559516913,False
2027-01,CHEVROLET,SUV,LARGE,TRAVERSE,Modelo estadístico,2.536924402030403,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.00048202242418745917,False
2027-01,CHEVROLET,SUV,MEDIUM,BLAZER,Modelo estadístico,0.15588989853035612,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,2.96194978201951e-05,False
2027-01,CHEVROLET,SUV,MEDIUM,TRAIL BLAZER,Modelo estadístico,2.6415249715608593,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.0005018968122678081,False
2027-01,CHEVROLET,SUV,SIN DEFINIR,CAPTIVA,Modelo estadístico,8.294753444513184,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.001576025347921899,False
2027-01,CHEVROLET,SUV,SIN DEFINIR,CAPTIVA PHEV,Modelo estadístico,0.7701483356563814,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.00014633024438564924,False
2027-01,CHEVROLET,SUV,SIN DEFINIR,GROOVE,Modelo estadístico,25.9853269351725,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.004937281644092687,False
2027-01,CHEVROLET,SUV,SIN DEFINIR,MENLO,Modelo estadístico,0.7399382562146087,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.00014059024846154347,False
2027-01,CHEVROLET,SUV,SIN DEFINIR,SPARK EUV,Modelo estadístico,2.5261932455601124,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.0004799834757457931,False
2027-01,CHEVROLET,SUV,SIN DEFINIR,TRACKER,Modelo estadístico,9.057006550268172,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.0017208554775017854,False
2027-01,CHEVROLET,SUV,SIN DEFINIR,TRAX,Modelo estadístico,2.29528915363019,0.02234977962120875,83.31677745780668,151.9407477356508,Promedio estacional 3 años + Tendencia reciente estacional,0.0004361110804715048,False
2027-01,CITROEN,AUTOMOVILES,HB,C3 HB,Modelo estadístico,0.8794213488026361,0.0011118139735941566,2.213939551467878,9.489200628717896,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00016709240925460246,False
2027-01,CITROEN,AUTOMOVILES,SD,C-ELYSEE,Modelo estadístico,0.07217459615234263,0.0011118139735941566,2.213939551467878,9.489200628717896,Tendencia reciente estacional + Tendencia amortiguada estacional,1.3713366379486671e-05,False
2027-01,CITROEN,MICROBUS,SIN DEFINIR,BERLINGO,Modelo estadístico,0.04202370262370001,0.0011118139735941566,2.213939551467878,9.489200628717896,Tendencia reciente estacional + Tendencia amortiguada estacional,7.984615937233595e-06,False
2027-01,CITROEN,PANEL,SIN DEFINIR,BERLINGO,Modelo estadístico,1.5064516657169618,0.0011118139735941566,2.213939551467878,9.489200628717896,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0002862298471523092,False
2027-01,CITROEN,PANEL,SIN DEFINIR,JUMPER,Modelo estadístico,0.4750894020461032,0.0011118139735941566,2.213939551467878,9.489200628717896,Tendencia reciente estacional + Tendencia amortiguada estacional,9.026825753922826e-05,False
2027-01,CITROEN,PANEL,SIN DEFINIR,JUMPY,Modelo estadístico,0.6839702190575873,0.0011118139735941566,2.213939551467878,9.489200628717896,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0001299561716534802,False
2027-01,CITROEN,SUV,SIN DEFINIR,BASALT,Modelo estadístico,0.8023983554831434,0.0011118139735941566,2.213939551467878,9.489200628717896,Tendencia reciente estacional + Tendencia amortiguada estacional,0.0001524578344409729,False
2027-01,CITROEN,SUV,SIN DEFINIR,C3 AIRCROSS,Modelo estadístico,0.4770401500991035,0.0011118139735941566,2.213939551467878,9.489200628717896,Tendencia reciente estacional + Tendencia amortiguada estacional,9.0638904888725e-05,False
2027-01,CITROEN,SUV,SIN DEFINIR,C4 CACTUS,Modelo estadístico,0.6563826290978324,0.0011118139735941566,2.213939551467878,9.489200628717896,Tendencia reciente estacional + Tendencia amortiguada estacional,0.00012471445574769764,False
2027-01,CITROEN,SUV,SIN DEFINIR,C5 AIRCROSS,Modelo estadístico,0.25661802101347697,0.0011118139735941566,2.213939551467878,9.489200628717896,Tendencia reciente estacional + Tendencia amortiguada estacional,4.8758110600420684e-05,False
2027-01,CLW,CAMIONES,[2] LIVIANO [LD],CLW5030,Modelo estadístico,0.35415395033935915,0.0001206582863195166,0.18797026219391086,1.0820990769541359,Estacional último año + Promedio estacional 3 años,6.729019813973041e-05,False
2027-01,CLW,CAMIONES,[3] MEDIANO [MD],CLW5130,Modelo estadístico,0.2808807192346642,0.0001206582863195166,0.18797026219391086,1.0820990769541359,Estacional último año + Promedio estacional 3 años,5.3368088179786194e-05,False
2027-01,DAYUN,CAMIONES,SIN DEFINIR,CGC4250,Modelo estadístico,0.9845385824704281,0.0014928891988861674,2.3257314744051696,13.388670379683818,Tendencia armónica regularizada + Tendencia reciente estacional,0.00018706496490343314,False
